ID,CHILD_DRIV,AGE,CHILDREN,YOJ,INCOME,HOUSE_VAL,STATUS,GENDER,EDU_LEVEL,JOB,DISTANCE,CAR_USE,VEHICLE_VAL,VEHICLE_TYPE,CLM_FREQ,REVOKED,MVR_PTS,CLAIM_AMOUNT,VEHICLE_AGE,CLAIM_IND,AREA,STATE_CODE
5351339021,0,53,3,3,960 ,467863 ,z_No,Mal,z_High School,Home Maker,51,Private,18390 ,Van,2,No,0,205 ,10,0,Highly Urban/ Urban,Bayern
5628328451,0,54,2,18,52769 ,647570 ,Yes,Fem,Masters,Nurse,68,Private,22270 ,Minivan,2,No,2,286 ,17,0,z_Highly Rural/ Rural,Hessen
1.54E+10,1,34,2,9,22033 ,333276 ,z_No,Fem,<High School,Clerical,79,Commercial,17570 ,Pickup,3,No,2,335 ,3,0,Highly Urban/ Urban,Hessen
3464257207,0,31,2,3,560 ,182559 ,z_No,Fem,z_High School,Student,100,Commercial,4500 ,unknown,2,Yes,0,1302 ,10,1,Highly Urban/ Urban,Bayern
2787568104,0,56,0,12,3189 ,135447 ,z_No,Fem,<High School,Student,66,Commercial,21930 ,Minivan,2,No,0,337 ,3,0,Highly Urban/ Urban,Nordrhein-Westfalen
2237944255,0,37,0,10,114513 ,823242 ,Yes,Mal,Bachelors,Professional,90,Commercial,38340 ,Panel Truck,1,No,8,318 ,11,0,Highly Urban/ Urban,Bayern
4670789261,0,50,0,12,49740 ,,z_No,Fem,Bachelors,Teacher,100,Commercial,18730 ,Pickup,2,Yes,10,7695 ,14,1,Highly Urban/ Urban,Bayern
1646783565,1,60,1,10,57730 ,239625 ,Yes,Fem,<High School,Teacher,86,Private,11520 ,unknown,2,No,5,274 ,3,0,Highly Urban/ Urban,Bayern
604556598,0,62,0,16,100001 ,341562 ,z_No,Mal,PhD,,96,Commercial,28560 ,Panel Truck,2,No,0,329 ,15,0,Highly Urban/ Urban,Bayern
2020124502,0,70,0,13,51984 ,,z_No,Mal,Bachelors,Professional,93,Private,10740 ,Minivan,6,No,2,361 ,3,0,Highly Urban/ Urban,Bayern
9002603436,1,28,2,14,96971 ,396574 ,z_No,Fem,Bachelors,Professional,84,Private,22070 ,unknown,1,Yes,2,6370 ,6,1,Highly Urban/ Urban,Bayern
1715566595,2,60,2,15,88973 ,340930 ,Yes,Fem,z_High School,Teacher,71,Commercial,15410 ,Minivan,2,No,2,161 ,3,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
6759876260,1,57,3,18,95850 ,414289 ,Yes,Fem,Bachelors,Manager,62,Private,18170 ,unknown,2,No,1,310 ,14,0,Highly Urban/ Urban,Sachsen
8068542866,0,54,0,10,74134 ,712836 ,Yes,Mal,z_High School,Professional,58,Commercial,27520 ,Panel Truck,2,Yes,4,4476 ,3,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
1634774523,1,53,2,16,47021 ,530010 ,z_No,Fem,Bachelors,Clerical,84,Private,18910 ,Minivan,2,No,5,5599 ,11,1,Highly Urban/ Urban,Bayern
2676485982,0,52,0,16,32702 ,247338 ,z_No,Fem,Masters,,90,Commercial,24540 ,Pickup,2,No,6,323 ,12,0,z_Highly Rural/ Rural,Berlin
5238071200,0,69,0,13,143166 ,394563 ,z_No,Mal,Bachelors,Professional,79,Private,21720 ,Van,2,Yes,0,366 ,11,0,Highly Urban/ Urban,Berlin
3106120975,1,61,2,15,80036 ,,Yes,Fem,Masters,Home Maker,71,Private,16150 ,Minivan,0,No,0,341 ,16,0,Highly Urban/ Urban,Hessen
1.33E+10,0,68,0,17,35188 ,236101 ,Yes,Mal,z_High School,Professional,88,Private,20310 ,Van,2,No,5,324 ,3,0,Highly Urban/ Urban,Bayern
8571503948,0,37,2,14,181587 ,318006 ,z_No,Mal,Bachelors,Teacher,82,Commercial,27870 ,Panel Truck,0,No,2,323 ,12,0,z_Highly Rural/ Rural,Bayern
6464373533,3,25,3,18,69805 ,504432 ,Yes,Mal,Masters,Manager,61,Private,3520 ,Minivan,2,No,7,4754 ,,1,Highly Urban/ Urban,Thueringen
8632350647,0,49,3,3,560 ,422332 ,Yes,Mal,<High School,Student,68,Commercial,7640 ,Pickup,0,No,2,7407 ,3,1,Highly Urban/ Urban,Bayern
5643401307,0,45,0,19,49038 ,350816 ,Yes,Fem,Bachelors,Clerical,85,Private,18290 ,Sports Car,0,No,5,255 ,10,0,Highly Urban/ Urban,Hessen
996777049,1,37,1,16,,135447 ,Yes,Mal,z_High School,Student,81,Private,9130 ,Pickup,0,No,2,308 ,11,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
5082354023,0,66,0,13,140517 ,424008 ,z_No,Fem,PhD,Professional,68,Private,6900 ,unknown,0,No,4,329 ,,0,Highly Urban/ Urban,Hessen
9833231828,0,43,0,13,74762 ,147225 ,z_No,Mal,Bachelors,Clerical,86,Private,19300 ,Van,2,No,4,2818 ,15,1,Highly Urban/ Urban,Thueringen
3061679730,0,46,0,17,141735 ,,Yes,Mal,Bachelors,Manager,71,Commercial,32570 ,Panel Truck,0,No,0,239 ,8,0,Highly Urban/ Urban,Bayern
1836541776,0,49,1,16,41811 ,563869 ,z_No,Fem,z_High School,Teacher,77,Commercial,8690 ,unknown,2,No,5,395 ,3,0,z_Highly Rural/ Rural,Bayern
1.22E+10,0,39,0,18,41055 ,526514 ,Yes,Mal,<High School,Teacher,50,Private,10250 ,Pickup,2,No,0,273 ,6,0,Highly Urban/ Urban,Bayern
2945292371,0,53,0,14,191951 ,,Yes,Mal,Masters,Manager,91,Private,5800 ,Pickup,0,No,3,336 ,20,0,Highly Urban/ Urban,Bayern
3914404368,2,33,3,3,960 ,129558 ,z_No,Mal,<High School,Student,92,Private,5100 ,Pickup,4,No,1,4371 ,10,1,Highly Urban/ Urban,Thueringen
2436277176,1,57,1,13,59049 ,100113 ,z_No,Fem,Masters,Nurse,54,Private,11550 ,unknown,3,Yes,1,5216 ,14,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
5839734478,0,66,0,17,139910 ,563451 ,Yes,Mal,PhD,Doctor,69,Private,20660 ,Van,0,No,2,303 ,16,0,Highly Urban/ Urban,Brandenburg
1.23E+10,0,51,1,,112678 ,829029 ,Yes,Fem,Bachelors,Teacher,89,Private,19890 ,Minivan,0,No,0,314 ,10,0,z_Highly Rural/ Rural,Bayern
5304146942,1,50,2,15,15595 ,425027 ,Yes,Fem,<High School,Clerical,66,Private,10340 ,unknown,2,No,2,343 ,6,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
9549141447,0,90,0,15,189612 ,88335 ,z_No,Mal,PhD,Doctor,76,Private,12550 ,Minivan,4,No,2,1371 ,3,1,Highly Urban/ Urban,Sachsen-Anhalt
9291216186,0,79,0,14,23756 ,714501 ,Yes,Fem,z_High School,Clerical,113,Private,15820 ,unknown,0,No,2,186 ,3,0,z_Highly Rural/ Rural,Thueringen
3335024530,0,64,0,9,11169 ,,Yes,Fem,z_High School,Home Maker,67,Private,25040 ,Sports Car,0,No,4,302 ,3,0,Highly Urban/ Urban,Bayern
2367245129,0,55,0,18,64146 ,457229 ,Yes,Mal,z_High School,Manager,101,Private,19510 ,Van,3,Yes,4,368 ,7,0,Highly Urban/ Urban,Bayern
3121800076,0,31,1,13,61174 ,686865 ,Yes,Fem,Masters,Professional,65,Private,13330 ,unknown,2,No,1,397 ,12,0,z_Highly Rural/ Rural,Berlin
5297626799,0,40,0,15,78663 ,453134 ,Yes,Fem,z_High School,Teacher,98,Private,6010 ,Sports Car,2,No,0,325 ,8,0,Highly Urban/ Urban,Bayern
6833876036,0,71,0,11,34517 ,302201 ,Yes,Mal,Bachelors,Manager,81,Private,14910 ,Minivan,0,Yes,3,292 ,19,0,Highly Urban/ Urban,Bayern
5560042802,0,40,1,13,24513 ,82446 ,z_No,Fem,z_High School,Clerical,84,Private,10650 ,unknown,3,Yes,2,8620 ,10,1,Highly Urban/ Urban,Bayern
7130691948,0,64,0,15,93458 ,900749 ,Yes,Fem,Masters,Nurse,80,Private,14130 ,Sports Car,0,No,1,323 ,11,0,Highly Urban/ Urban,Sachsen
5533834088,0,56,2,18,77743 ,550941 ,Yes,Fem,Masters,Nurse,79,Private,17440 ,unknown,0,No,2,256 ,14,0,Highly Urban/ Urban,Bayern
5082948779,0,51,0,15,68342 ,755890 ,Yes,Mal,<High School,Teacher,89,Commercial,19390 ,Van,2,No,6,215 ,8,0,z_Highly Rural/ Rural,Thueringen
7947746154,0,47,0,15,24743 ,347451 ,z_No,Fem,z_High School,Clerical,85,Private,11010 ,unknown,0,Yes,0,329 ,10,0,z_Highly Rural/ Rural,Hessen
1.06E+10,2,39,2,10,36344 ,206735 ,Yes,Fem,<High School,Clerical,77,Private,22400 ,unknown,2,No,0,277 ,6,0,z_Highly Rural/ Rural,Bayern
1449409224,2,43,3,19,30993 ,291039 ,Yes,Fem,<High School,Teacher,66,Commercial,12560 ,Sports Car,2,No,0,311 ,3,0,Highly Urban/ Urban,Bayern
1804147406,0,39,1,13,57342 ,369007 ,Yes,Mal,Bachelors,Professional,74,Private,10280 ,Pickup,2,No,2,311 ,3,0,Highly Urban/ Urban,Sachsen-Anhalt
1.03E+10,0,31,3,3,1360 ,453460 ,Yes,Mal,z_High School,Student,61,Commercial,4800 ,Pickup,0,No,5,5344 ,3,1,Highly Urban/ Urban,Hessen
4352418309,0,65,0,13,137522 ,,z_No,Mal,Masters,,75,Commercial,28300 ,Panel Truck,2,No,0,313 ,14,0,Highly Urban/ Urban,Thueringen
4699643486,0,55,0,,967 ,265005 ,z_No,Fem,z_High School,Student,66,Private,6550 ,Sports Car,2,No,0,261 ,9,0,z_Highly Rural/ Rural,Berlin
8741097297,0,63,0,17,107178 ,341471 ,Yes,Fem,Masters,Nurse,92,Private,12120 ,unknown,0,No,0,241 ,14,0,Highly Urban/ Urban,Bayern
1273095199,1,26,2,16,39565 ,282672 ,z_No,Mal,<High School,Teacher,90,Commercial,9200 ,Pickup,1,No,12,51153 ,3,1,Highly Urban/ Urban,Bayern
3221244313,0,67,0,17,,702589 ,Yes,Fem,<High School,Clerical,73,Private,24780 ,Minivan,4,Yes,7,324 ,,0,Highly Urban/ Urban,Brandenburg
1269843164,0,61,0,13,59676 ,29445 ,z_No,Mal,Bachelors,Teacher,109,Commercial,12170 ,Minivan,0,No,2,355 ,13,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
2968076765,0,38,1,13,17675 ,326855 ,z_No,Mal,z_High School,Clerical,77,Commercial,6190 ,Pickup,1,No,7,3142 ,3,1,z_Highly Rural/ Rural,Bayern
3157955432,0,55,0,15,107121 ,494965 ,Yes,Fem,Bachelors,Teacher,76,Commercial,18020 ,unknown,2,No,2,5964 ,18,1,Highly Urban/ Urban,Sachsen-Anhalt
957021064,0,45,2,17,26530 ,371007 ,z_No,Fem,z_High School,Clerical,94,Private,13200 ,unknown,2,No,8,6148 ,3,1,Highly Urban/ Urban,Bayern
727139427,0,65,0,14,78191 ,300339 ,z_No,Fem,z_High School,Manager,89,Private,26180 ,Pickup,4,No,2,6327 ,3,1,Highly Urban/ Urban,Bayern
3889261998,0,73,0,11,87051 ,176670 ,z_No,Mal,z_High School,Teacher,75,Commercial,14110 ,Minivan,2,No,3,245 ,3,0,Highly Urban/ Urban,Bayern
2473342732,0,67,0,14,68660 ,153114 ,z_No,Fem,z_High School,Teacher,61,Commercial,12270 ,unknown,2,No,6,6428 ,3,1,Highly Urban/ Urban,Berlin
2617393507,0,61,0,17,113618 ,401502 ,Yes,Mal,Masters,,71,Commercial,27160 ,Panel Truck,2,No,2,253 ,19,0,Highly Urban/ Urban,Thueringen
6921016212,0,54,0,13,,594789 ,z_No,Fem,<High School,Clerical,95,Private,17640 ,unknown,0,No,5,261 ,3,0,z_Highly Rural/ Rural,Rheinland-Pfalz
1339477733,0,73,0,14,36785 ,559696 ,z_No,Mal,Masters,Manager,68,Private,9920 ,Minivan,0,No,3,323 ,14,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
143256178,0,32,4,,114082 ,,z_No,Mal,Bachelors,Teacher,78,Commercial,18420 ,Van,3,No,2,5548 ,,1,Highly Urban/ Urban,Bayern
3410495727,0,76,0,10,171070 ,449964 ,z_No,Mal,PhD,,87,Commercial,25040 ,Panel Truck,2,No,5,308 ,24,0,Highly Urban/ Urban,Bayern
9155189947,0,54,0,15,55627 ,463480 ,Yes,Fem,Masters,Nurse,59,Private,13570 ,unknown,2,No,5,276 ,15,0,z_Highly Rural/ Rural,Bayern
4342654666,0,42,3,17,114122 ,1011078 ,Yes,Fem,z_High School,Clerical,74,Private,33490 ,Sports Car,3,No,1,276 ,10,0,Highly Urban/ Urban,Bayern
8960803075,1,59,2,19,17601 ,147225 ,Yes,Mal,Bachelors,Student,77,Commercial,22930 ,Panel Truck,0,No,2,5107 ,12,1,Highly Urban/ Urban,Hessen
5551676920,0,76,0,13,86854 ,414723 ,Yes,Mal,Masters,Manager,82,Private,23990 ,Minivan,0,No,4,266 ,21,0,Highly Urban/ Urban,Bayern
2422939094,0,47,0,17,98342 ,773649 ,Yes,Fem,Bachelors,Teacher,93,Commercial,23510 ,Sports Car,0,No,2,297 ,17,0,z_Highly Rural/ Rural,Bayern
3973440431,0,74,0,15,45992 ,270655 ,Yes,Mal,Bachelors,Clerical,84,Private,8020 ,Pickup,0,No,2,229 ,18,0,Highly Urban/ Urban,Brandenburg
1251639864,0,56,0,14,43263 ,877007 ,Yes,Mal,z_High School,Teacher,74,Commercial,10430 ,Minivan,0,Yes,2,348 ,3,0,Highly Urban/ Urban,Sachsen
4090408021,0,53,0,11,67173 ,208778 ,Yes,Mal,Masters,,85,Commercial,5800 ,Pickup,2,No,7,1179 ,18,1,Highly Urban/ Urban,Bayern
2983355880,1,65,3,17,48981 ,901199 ,z_No,Fem,z_High School,Clerical,58,Private,17090 ,unknown,2,No,2,242 ,3,0,Highly Urban/ Urban,Bayern
7672357812,0,48,0,15,28730 ,429648 ,Yes,Mal,z_High School,Clerical,59,Private,22880 ,Minivan,2,Yes,0,3367 ,11,1,Highly Urban/ Urban,Brandenburg
4972274676,0,65,0,18,127308 ,1086747 ,Yes,Mal,Masters,,81,Commercial,29650 ,Panel Truck,1,No,2,263 ,19,0,Highly Urban/ Urban,Bayern
1737721577,0,56,0,18,36586 ,485371 ,Yes,Fem,Bachelors,Professional,71,Private,9700 ,unknown,2,No,1,330 ,15,0,Highly Urban/ Urban,Bayern
4458085618,0,53,3,3,560 ,117780 ,z_No,Fem,<High School,Home Maker,64,Private,15990 ,Minivan,0,No,4,22503 ,8,1,Highly Urban/ Urban,Berlin
7673710682,0,57,0,11,53002 ,351398 ,z_No,Mal,Bachelors,Professional,100,Private,19900 ,Minivan,2,No,3,268 ,18,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
5769090894,0,69,0,7,41441 ,341562 ,z_No,Fem,z_High School,Clerical,69,Private,6600 ,unknown,0,No,4,338 ,3,0,z_Highly Rural/ Rural,Bayern
6594475495,0,20,1,3,960 ,489422 ,z_No,Fem,z_High School,Home Maker,99,Private,1500 ,unknown,0,No,2,2994 ,3,1,Highly Urban/ Urban,Nordrhein-Westfalen
5862504923,0,54,0,16,63899 ,35334 ,z_No,Mal,z_High School,Teacher,78,Commercial,8450 ,Pickup,0,No,0,279 ,,0,z_Highly Rural/ Rural,Bayern
2570897982,0,36,2,16,27400 ,444223 ,z_No,Mal,Masters,,71,Commercial,10360 ,Pickup,2,Yes,2,260 ,11,0,Highly Urban/ Urban,Bayern
6437532231,0,69,0,9,9719 ,506454 ,Yes,Mal,z_High School,Student,94,Commercial,6920 ,Minivan,2,No,6,395 ,8,0,z_Highly Rural/ Rural,Bayern
7961155615,0,53,0,17,27661 ,94224 ,Yes,Fem,Bachelors,Student,77,Commercial,19780 ,unknown,3,No,3,364 ,14,0,Highly Urban/ Urban,Hessen
3951738903,0,41,0,5,67744 ,629423 ,Yes,Fem,Masters,Nurse,60,Private,14150 ,Sports Car,0,No,2,325 ,22,0,Highly Urban/ Urban,Bayern
633168707,0,35,0,18,62822 ,1057845 ,Yes,Fem,Bachelors,Teacher,68,Commercial,21100 ,unknown,2,No,4,257 ,19,0,Highly Urban/ Urban,Bayern
1319126307,0,60,0,16,47467 ,318058 ,Yes,Fem,z_High School,Professional,77,Private,5590 ,unknown,5,Yes,2,403 ,9,0,Highly Urban/ Urban,Bayern
4228695394,0,58,0,12,44996 ,241449 ,z_No,Fem,Bachelors,Student,79,Private,8910 ,unknown,5,No,5,336 ,16,0,Highly Urban/ Urban,Sachsen-Anhalt
1169468645,0,47,2,14,20854 ,232790 ,Yes,Fem,z_High School,Teacher,97,Commercial,6790 ,Sports Car,1,Yes,2,1536 ,9,1,Highly Urban/ Urban,Brandenburg
8601208053,0,58,0,12,25224 ,135447 ,z_No,Mal,<High School,Clerical,88,Private,15240 ,Minivan,2,No,2,271 ,3,0,z_Highly Rural/ Rural,Hessen
8062640434,0,57,0,18,129581 ,573931 ,z_No,Mal,Masters,Nurse,116,Private,19610 ,Van,2,No,2,263 ,10,0,Highly Urban/ Urban,Hessen
1262186705,0,56,0,16,84037 ,346522 ,Yes,Mal,Masters,Nurse,98,Private,12050 ,Pickup,2,Yes,0,250 ,19,0,Highly Urban/ Urban,Thueringen
4018401412,0,46,0,16,41426 ,164892 ,z_No,Fem,z_High School,Clerical,66,Private,5600 ,Minivan,0,No,1,331 ,3,0,Highly Urban/ Urban,Hessen
5148970443,1,55,2,14,77990 ,262784 ,z_No,Mal,PhD,,50,Commercial,22230 ,Van,2,No,2,6971 ,23,1,Highly Urban/ Urban,Thueringen
2968229619,0,64,0,11,58472 ,542921 ,Yes,Fem,Masters,Nurse,123,Private,14350 ,unknown,0,No,2,32313 ,18,1,Highly Urban/ Urban,Rheinland-Pfalz
1502614628,0,49,0,14,104766 ,188448 ,z_No,Fem,Masters,Nurse,72,Private,20760 ,unknown,0,No,4,331 ,24,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
6742272244,0,64,0,15,27058 ,673198 ,Yes,Fem,<High School,Clerical,70,Private,9370 ,unknown,1,Yes,2,2692 ,3,1,Highly Urban/ Urban,Sachsen-Anhalt
7697849804,0,42,1,16,43452 ,722752 ,Yes,Mal,z_High School,Clerical,59,Private,8850 ,Pickup,3,No,7,4796 ,10,1,Highly Urban/ Urban,Bayern
1838111853,0,65,0,19,36191 ,372856 ,Yes,Fem,z_High School,Professional,79,Private,5020 ,unknown,0,No,1,300 ,11,0,z_Highly Rural/ Rural,Thueringen
5027637628,1,49,2,17,53918 ,665784 ,z_No,Mal,z_High School,Teacher,75,Commercial,15930 ,Minivan,2,No,0,314 ,8,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
523206681,0,52,0,18,74855 ,408845 ,Yes,Mal,Bachelors,Manager,95,Private,10330 ,Pickup,4,No,2,371 ,11,0,Highly Urban/ Urban,Bayern
6567322515,0,80,0,14,102010 ,665457 ,z_No,Fem,Masters,Nurse,70,Private,17050 ,unknown,4,No,4,253 ,15,0,Highly Urban/ Urban,Bayern
4813786072,0,67,0,16,65715 ,485863 ,Yes,Mal,<High School,Teacher,102,Commercial,23420 ,Panel Truck,2,No,4,3904 ,3,1,Highly Urban/ Urban,Bayern
7234697833,0,47,0,13,60523 ,424762 ,Yes,Mal,PhD,,63,Commercial,24400 ,Panel Truck,5,Yes,4,258 ,11,0,Highly Urban/ Urban,Bayern
4570145560,0,36,0,13,93099 ,895918 ,Yes,Mal,Bachelors,Manager,56,Commercial,20300 ,Van,2,No,0,305 ,16,0,Highly Urban/ Urban,Bayern
4564528617,0,33,0,8,15155 ,581758 ,z_No,Mal,<High School,Clerical,79,Private,5480 ,Minivan,3,No,5,6277 ,3,1,Highly Urban/ Urban,Bayern
3969507287,0,50,0,18,,527791 ,Yes,Fem,Masters,Nurse,85,Private,14590 ,Minivan,2,No,0,313 ,,0,Highly Urban/ Urban,Bayern
2132577244,0,77,0,12,42256 ,717219 ,z_No,Fem,Bachelors,Home Maker,68,Private,24920 ,unknown,3,No,6,41363 ,13,1,Highly Urban/ Urban,Nordrhein-Westfalen
1558609082,0,49,1,3,960 ,312117 ,Yes,Mal,<High School,Student,74,Private,21390 ,Van,2,No,0,4879 ,3,1,Highly Urban/ Urban,Bayern
3894841493,0,63,0,14,42517 ,542092 ,Yes,Fem,z_High School,Clerical,52,Private,24970 ,Minivan,0,No,2,381 ,8,0,Highly Urban/ Urban,Thueringen
3036413352,0,90,0,20,86156 ,465356 ,Yes,Fem,PhD,Doctor,98,Private,15960 ,unknown,2,No,2,2802 ,16,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
1509599223,0,46,0,12,38156 ,,z_No,Mal,Bachelors,Clerical,79,Private,14420 ,Minivan,6,No,3,284 ,13,0,Highly Urban/ Urban,Bayern
7186791418,0,60,0,15,40393 ,503959 ,Yes,Fem,z_High School,Teacher,77,Private,5480 ,Sports Car,3,No,3,3436 ,3,1,Highly Urban/ Urban,Nordrhein-Westfalen
8010988081,0,75,0,13,88847 ,47112 ,z_No,Fem,Bachelors,Professional,68,Private,6200 ,Sports Car,1,No,0,333 ,16,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
4636646073,0,54,0,14,177925 ,,Yes,Fem,Masters,Nurse,65,Private,49940 ,Sports Car,0,No,5,324 ,16,0,Highly Urban/ Urban,Bayern
1696614435,0,67,0,10,19149 ,417139 ,Yes,Mal,z_High School,Clerical,57,Commercial,17350 ,Van,2,No,2,255 ,10,0,Highly Urban/ Urban,Bayern
1.10E+10,0,66,0,17,16692 ,481039 ,Yes,Fem,Bachelors,Home Maker,90,Private,1500 ,unknown,3,No,7,4602 ,14,1,Highly Urban/ Urban,Bayern
4012186632,0,61,0,16,41245 ,521145 ,Yes,Fem,z_High School,Clerical,110,Private,15360 ,unknown,0,No,4,4938 ,7,1,Highly Urban/ Urban,Sachsen
3807281025,0,68,0,18,39499 ,897020 ,z_No,Mal,Bachelors,Professional,73,Commercial,31970 ,Panel Truck,2,No,1,333 ,13,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
6477204346,0,25,1,11,6203 ,424008 ,z_No,Mal,<High School,Student,66,Private,1980 ,Minivan,3,No,5,308 ,3,0,Highly Urban/ Urban,Bayern
4156494849,0,53,0,15,63936 ,366447 ,Yes,Fem,Bachelors,Teacher,70,Commercial,25450 ,Minivan,2,No,2,345 ,16,0,z_Highly Rural/ Rural,Brandenburg
6867512084,0,50,3,18,62812 ,240998 ,Yes,Fem,z_High School,Teacher,75,Commercial,1500 ,Sports Car,0,No,2,360 ,3,0,z_Highly Rural/ Rural,Bayern
3261128542,0,36,0,16,36253 ,300339 ,z_No,Fem,<High School,Clerical,73,Private,9330 ,unknown,2,No,2,360 ,3,0,z_Highly Rural/ Rural,Bayern
1928584793,1,39,2,16,31772 ,579832 ,Yes,Mal,z_High School,Clerical,81,Private,10100 ,Pickup,4,No,2,2589 ,3,1,Highly Urban/ Urban,Bayern
6392699121,0,41,3,18,,177691 ,Yes,Fem,z_High School,Home Maker,79,Private,8700 ,Minivan,2,No,0,276 ,3,0,Highly Urban/ Urban,Nordrhein-Westfalen
2777774650,1,63,2,,30440 ,261430 ,Yes,Mal,<High School,Clerical,79,Private,14650 ,Minivan,2,No,0,2371 ,3,1,Highly Urban/ Urban,Bayern
5576138232,0,62,1,16,66545 ,777175 ,Yes,Fem,<High School,Teacher,57,Private,17220 ,Minivan,3,No,2,247 ,8,0,Highly Urban/ Urban,Bayern
2512439828,1,43,3,14,22281 ,418566 ,Yes,Mal,z_High School,Clerical,116,Private,25280 ,Minivan,0,No,0,329 ,3,0,Highly Urban/ Urban,Brandenburg
4483948814,1,93,3,19,43970 ,445545 ,Yes,Mal,Bachelors,Teacher,88,Commercial,15400 ,Minivan,3,No,2,312 ,16,0,Highly Urban/ Urban,Hessen
3851375950,1,57,2,18,4831 ,,Yes,Fem,<High School,Home Maker,95,Private,1930 ,unknown,0,No,4,212 ,10,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
3490925463,0,47,2,11,83531 ,317107 ,Yes,Fem,Masters,,85,Commercial,23710 ,Pickup,0,No,2,4807 ,15,1,Highly Urban/ Urban,Hessen
3823198979,0,57,0,15,84588 ,706645 ,z_No,Mal,Masters,,95,Commercial,23280 ,Panel Truck,1,No,7,326 ,19,0,Highly Urban/ Urban,Bayern
2444688182,0,65,0,10,124675 ,606902 ,Yes,Mal,Masters,Nurse,72,Private,4300 ,Minivan,0,No,0,341 ,18,0,Highly Urban/ Urban,Bayern
9677116307,2,53,2,15,73270 ,494676 ,z_No,Fem,Masters,Home Maker,112,Private,18710 ,Sports Car,0,No,1,304 ,14,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
598051663,0,72,0,14,31520 ,237262 ,Yes,Fem,Bachelors,Manager,76,Private,9300 ,Sports Car,2,No,2,286 ,6,0,Highly Urban/ Urban,Thueringen
2136173078,0,32,3,14,,547677 ,z_No,Fem,Bachelors,Teacher,50,Commercial,23160 ,unknown,5,No,6,358 ,14,0,Highly Urban/ Urban,Bayern
2181745228,0,57,0,7,84071 ,678938 ,z_No,Mal,Bachelors,Manager,76,Private,23790 ,Minivan,1,No,5,398 ,9,0,Highly Urban/ Urban,Thueringen
3122760449,0,53,0,15,94550 ,718026 ,Yes,Mal,Masters,Manager,79,Commercial,31180 ,Panel Truck,0,No,2,288 ,25,0,Highly Urban/ Urban,Bayern
4208382471,0,54,1,15,36914 ,263125 ,Yes,Mal,Bachelors,Teacher,71,Commercial,18730 ,Van,2,No,0,282 ,9,0,z_Highly Rural/ Rural,Bayern
4101245978,0,48,0,14,68621 ,386280 ,Yes,Mal,Bachelors,Professional,80,Commercial,16580 ,Van,6,No,6,257 ,15,0,Highly Urban/ Urban,Thueringen
8693736108,0,49,3,3,960 ,29445 ,Yes,Fem,<High School,Student,56,Private,5300 ,Sports Car,2,No,0,321 ,3,0,z_Highly Rural/ Rural,Bayern
5861972362,0,48,3,15,75906 ,380652 ,Yes,Mal,Bachelors,Teacher,67,Commercial,12250 ,Minivan,5,No,9,373 ,11,0,Highly Urban/ Urban,Brandenburg
4256408296,0,51,0,15,56966 ,273384 ,Yes,Mal,Bachelors,Professional,97,Commercial,11700 ,Pickup,3,No,10,6841 ,10,1,Highly Urban/ Urban,Bayern
7606351007,2,35,3,17,52180 ,412230 ,z_No,Fem,z_High School,Teacher,95,Commercial,10460 ,Minivan,0,Yes,2,4240 ,8,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
5979003152,0,73,0,16,36876 ,328500 ,Yes,Fem,Bachelors,Teacher,76,Commercial,17290 ,unknown,1,Yes,6,6392 ,7,1,Highly Urban/ Urban,Bayern
7074822123,0,57,0,19,98850 ,614437 ,Yes,Mal,Masters,Nurse,55,Private,25040 ,Minivan,0,No,4,327 ,20,0,Highly Urban/ Urban,Thueringen
6559085603,1,54,3,9,9733 ,224102 ,Yes,Mal,<High School,Clerical,59,Private,6220 ,Pickup,0,No,0,344 ,3,0,Highly Urban/ Urban,Hessen
2661848312,0,39,3,16,72298 ,935882 ,Yes,Fem,Bachelors,Teacher,138,Commercial,5750 ,Sports Car,0,No,2,254 ,12,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
2592993543,0,53,0,6,,76557 ,z_No,Fem,Masters,Nurse,92,Private,20860 ,unknown,1,No,8,4964 ,14,1,Highly Urban/ Urban,Bayern
2121798758,0,49,1,14,88865 ,1055584 ,Yes,Fem,Masters,Professional,50,Private,19710 ,unknown,2,No,0,346 ,22,0,Highly Urban/ Urban,Hessen
4399289867,0,42,0,9,90792 ,484443 ,z_No,Fem,Bachelors,Professional,87,Private,15780 ,unknown,2,No,3,260 ,16,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
